"regime_param_1","regime_param_2","m","kappa","distance"
0.55,11.8526100935829,0.55,11.8526100935829,0.098292912059758
0.583333333333333,11.8526100935829,0.583333333333333,11.8526100935829,0.119369985016593
0.616666666666667,11.8526100935829,0.616666666666667,11.8526100935829,0.140644354901208
0.65,11.8526100935829,0.65,11.8526100935829,0.162257236157603
0.683333333333333,11.8526100935829,0.683333333333333,11.8526100935829,0.184369926573358
0.716666666666667,11.8526100935829,0.716666666666667,11.8526100935829,0.207175053338996
0.75,11.8526100935829,0.75,11.8526100935829,0.230913266197777
0.25,16.8739204631629,0.25,16.8739204631629,0.101820364479672
0.283333333333333,16.8739204631629,0.283333333333333,16.8739204631629,0.0764945626038437
0.316666666666667,16.8739204631629,0.316666666666667,16.8739204631629,0.0524612463925562
0.35,16.8739204631629,0.35,16.8739204631629,0.0294309086953333
0.383333333333333,16.8739204631629,0.383333333333333,16.8739204631629,0.00744480628594938
0.416666666666667,16.8739204631629,0.416666666666667,16.8739204631629,0.0145196161609965
0.45,16.8739204631629,0.45,16.8739204631629,0.0357398002357617
0.483333333333333,16.8739204631629,0.483333333333333,16.8739204631629,0.0566739198926284
0.516666666666667,16.8739204631629,0.516666666666667,16.8739204631629,0.0774344513466288
0.55,16.8739204631629,0.55,16.8739204631629,0.0981412043491406
0.583333333333333,16.8739204631629,0.583333333333333,16.8739204631629,0.118913855822804
0.616666666666667,16.8739204631629,0.616666666666667,16.8739204631629,0.139877378489829
0.65,16.8739204631629,0.65,16.8739204631629,0.16116823761305
0.683333333333333,16.8739204631629,0.683333333333333,16.8739204631629,0.182942243376492
0.716666666666667,16.8739204631629,0.716666666666667,16.8739204631629,0.205385416617592
0.75,16.8739204631629,0.75,16.8739204631629,0.228730191493898
0.25,24.0224886796286,0.25,24.0224886796286,0.0996419625667656
0.283333333333333,24.0224886796286,0.283333333333333,24.0224886796286,0.0746590383556443
0.316666666666667,24.0224886796286,0.316666666666667,24.0224886796286,0.0509305710908398
0.35,24.0224886796286,0.35,24.0224886796286,0.0281760171241268
0.383333333333333,24.0224886796286,0.383333333333333,24.0224886796286,0.00644215987643747
0.416666666666667,24.0224886796286,0.416666666666667,24.0224886796286,0.0152884280853128
0.45,24.0224886796286,0.45,24.0224886796286,0.0362778586867842
0.483333333333333,24.0224886796286,0.483333333333333,24.0224886796286,0.0569921708218096
0.516666666666667,24.0224886796286,0.516666666666667,24.0224886796286,0.0775379192948981
0.55,24.0224886796286,0.55,24.0224886796286,0.0980312449251868
0.583333333333333,24.0224886796286,0.583333333333333,24.0224886796286,0.118588770550954
0.616666666666667,24.0224886796286,0.616666666666667,24.0224886796286,0.139332248219277
0.65,24.0224886796286,0.65,24.0224886796286,0.160394545314433
0.683333333333333,24.0224886796286,0.683333333333333,24.0224886796286,0.181927230013627
0.716666666666667,24.0224886796286,0.716666666666667,24.0224886796286,0.204111069516288
0.75,24.0224886796286,0.75,24.0224886796286,0.227171697082908
